CN1318;DROG FARMACIA Y MISC;JAMUNDI/V;VALLE DEL CAUCA;CREDITO 30 DIAS
CN1320;MED LAB OP AMBUL;CALI;VALLE DEL CAUCA;Contado
CN1321;MED LAB OP AMBUL;POPAYAN/C;VALLE DEL CAUCA;Contado
CN1323;VETERINARIOS;TULUA/V;VALLE DEL CAUCA;CREDITO 30 DIAS 3%, CONTADO 5%
CN1324;DISTRIBUIDORES;CALI;VALLE DEL CAUCA;Contado
CN1330;CLINICAS PUBLICAS;DAGUA/V;VALLE DEL CAUCA;Contado
CN1333;DROG FARMACIA Y MISC;SILVIA/C;VALLE DEL CAUCA;CREDITO 30 DIAS
CN1336;MED LAB OP AMBUL;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN1341;DROG FARMACIA Y MISC;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN1344;DROG FARMACIA Y MISC;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN1347;NO DEDICADO A SALUD;CALI;NULL;Contado
CN1348;MED LAB OP AMBUL;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN1356;DROG FARMACIA Y MISC;FLORIDA/V;VALLE DEL CAUCA;CREDITO 30 DIAS
CN1359;MED LAB OP AMBUL;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN1366;BELLEZA Y ESTETICA;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN1374;MED LAB OP AMBUL;CALI;VALLE DEL CAUCA;Contado
CN1375;DROG FARMACIA Y MISC;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN1377;NO DEDICADO A SALUD;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN1380;CLINICAS PRIVADAS;CALI;VALLE DEL CAUCA;Contado
CN1386;DROG FARMACIA Y MISC;DAGUA/V;VALLE DEL CAUCA;CREDITO 30 DIAS
CN1400;CLINICAS PRIVADAS;ZARZAL/V;VALLE DEL CAUCA;CREDITO 30 DIAS
CN1403;MED LAB OP AMBUL;BUENAVENTURA;VALLE DEL CAUCA;CREDITO 30 DIAS
CN1404;DROG FARMACIA Y MISC;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN1406;DISTRIBUIDORES;POPAYAN/C;VALLE DEL CAUCA;CREDITO 30 DIAS 5%
CN1411;MED LAB OP AMBUL;CALI;VALLE DEL CAUCA;Contado
CN1416;NO DEDICADO A SALUD;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN1420;MED LAB OP AMBUL;CALI;VALLE DEL CAUCA;Contado
CN1428;MED LAB OP AMBUL;CALI;VALLE DEL CAUCA;Contado
CN1433;DISTRIBUIDORES;CALI;NULL;Contado
CN1436;MED LAB OP AMBUL;ROLDANILLO/V;VALLE DEL CAUCA;CREDITO 30 DIAS
CN1444;DROG FARMACIA Y MISC;CALI;VALLE DEL CAUCA;Contado
CN1457;MED LAB OP AMBUL;CARTAGO/V;VALLE DEL CAUCA;CREDITO 30 DIAS
CN1464;MED LAB OP AMBUL;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN1466;BELLEZA Y ESTETICA;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS 5%
CN1468;MED LAB OP AMBUL;CALI;NULL;Contado
CN1493;DROG FARMACIA Y MISC;SANTANDER/C;CAUCA;CREDITO 30 DIAS
CN1497;MED LAB OP AMBUL;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN1500;DROG FARMACIA Y MISC;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN1504;MED LAB OP AMBUL;CALI;NULL;CREDITO 30 DIAS
CN1517;MED LAB OP AMBUL;YUMBO/V;VALLE DEL CAUCA;CREDITO 30 DIAS
CN1523;DISTRIBUIDORES;PASTO/N;NULL;Contado
CN1526;CLINICAS PRIVADAS;PALMIRA/V;VALLE DEL CAUCA;CREDITO 30 DIAS
CN1527;CLINICAS PRIVADAS;CALI;VALLE DEL CAUCA;CREDITO 60 DIAS, 30 DIAS 3%, CONTADO 5%
CN1543;MED LAB OP AMBUL;BUGA/V;VALLE DEL CAUCA;CREDITO 30 DIAS
CN1545;ODONTO CENTRO ODONTO;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN1553;DISTRIBUIDORES;CALI;VALLE DEL CAUCA;Contado
CN1567;ODONTO CENTRO ODONTO;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN1572;MED LAB OP AMBUL;CALI;VALLE DEL CAUCA;Contado
CN1573;DISTRIBUIDORES;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN1577;CLINICAS PRIVADAS;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN1583;CLINICAS PRIVADAS;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN1597;DROG FARMACIA Y MISC;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN1600;CLINICAS PRIVADAS;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS 3%, CONTADO 5%
CN1605;DROG FARMACIA Y MISC;CALI;VALLE DEL CAUCA;Contado
CN1612;MED LAB OP AMBUL;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN1634;DROG FARMACIA Y MISC;SEVILLA/V;VALLE DEL CAUCA;CREDITO 30 DIAS
CN1635;CLINICAS PRIVADAS;CAICEDONIA/V;VALLE DEL CAUCA;CREDITO 30 DIAS
CN1638;MED LAB OP AMBUL;CALI;VALLE DEL CAUCA;Contado
CN1639;CLINICAS PRIVADAS;ROLDANILLO/V;VALLE DEL CAUCA;CREDITO 60 DIAS - 30 DIAS 3%
CN1642;CLINICAS PRIVADAS;PALMIRA/V;VALLE DEL CAUCA;CREDITO 90 DIAS, 30 DIAS 3%
CN1656;DROG FARMACIA Y MISC;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN1660;MED LAB OP AMBUL;CALI;VALLE DEL CAUCA;Contado
CN1661;MED LAB OP AMBUL;CALI;VALLE DEL CAUCA;CONTADO 5%
CN1669;VETERINARIOS;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN1670;NO DEDICADO A SALUD;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN1672;MED LAB OP AMBUL;PALMIRA/V;VALLE DEL CAUCA;CREDITO 30 DIAS
CN1673;MED LAB OP AMBUL;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN1674;DISTRIBUIDORES;PASTO/N;VALLE DEL CAUCA;CREDITO 30 DIAS 5%
CN1675;DROG FARMACIA Y MISC;BUENAVENTURA;VALLE DEL CAUCA;CREDITO 30 DIAS
CN1682;MED LAB OP AMBUL;VILLAGORGONA/V;VALLE DEL CAUCA;CREDITO 30 DIAS
CN1690;CLINICAS PRIVADAS;YUMBO/V;VALLE DEL CAUCA;Contado
CN1692;DROG FARMACIA Y MISC;CALI;VALLE DEL CAUCA;Contado
CN1694;MED LAB OP AMBUL;PUERTO TEJADA/C;VALLE DEL CAUCA;Contado
CN1702;ODONTO CENTRO ODONTO;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN1722;DROG FARMACIA Y MISC;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN1723;MED LAB OP AMBUL;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN1723;MED LAB OP AMBUL;NULL;NULL;CREDITO 30 DIAS
CN1726;CLINICAS PRIVADAS;CALI;NULL;CREDITO 30 DIAS
CN1729;MED LAB OP AMBUL;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN1738;ODONTO CENTRO ODONTO;MANIZALES/CALDAS;CALDAS;CREDITO 30 DIAS 10%
CN1741;DROG FARMACIA Y MISC;CALI;VALLE DEL CAUCA;Contado
CN1743;NO DEDICADO A SALUD;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN1744;MED LAB OP AMBUL;CALI;VALLE DEL CAUCA;Contado
CN1747;MED LAB OP AMBUL;CARTAGO/V;NULL;CREDITO 30 DIAS
CN1755;MED LAB OP AMBUL;PALMIRA/V;VALLE DEL CAUCA;Contado
CN1763;DISTRIBUIDORES;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN1767;DROG FARMACIA Y MISC;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS 5%
CN1768;MED LAB OP AMBUL;CALI;VALLE DEL CAUCA;Contado
CN1769;CLINICAS PRIVADAS;ARMENIA/Q;QUINDIO;CREDITO 60 DIAS - 30 DIAS 3%
CN1777;MED LAB OP AMBUL;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN1782;DROG FARMACIA Y MISC;SANTANDER/C;CAUCA;Contado
CN1784;MED LAB OP AMBUL;CALI;VALLE DEL CAUCA;Contado
CN1786;ODONTO CENTRO ODONTO;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN1787;NO DEDICADO A SALUD;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN1796;DROG FARMACIA Y MISC;PALMIRA/V;VALLE DEL CAUCA;CREDITO 30 DIAS
CN1800;ODONTO CENTRO ODONTO;CALI;VALLE DEL CAUCA;Contado
CN1804;NO DEDICADO A SALUD;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN1819;DROG FARMACIA Y MISC;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS 5%
CN1821;MED LAB OP AMBUL;POPAYAN/C;VALLE DEL CAUCA;Contado
CN1825;MED LAB OP AMBUL;PASTO/N;NARINO;CREDITO 30 DIAS 5%
CN1828;CLINICAS PRIVADAS;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN1833;DISTRIBUIDORES;PASTO/N;NARINO;CREDITO 60 DIAS
CN1838;VETERINARIOS;CALI;NULL;CREDITO 30 DIAS
CN1839;MED LAB OP AMBUL;CALI;VALLE DEL CAUCA;Contado
CN1846;VETERINARIOS;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS 3%, CONTADO 5%
CN1853;NO DEDICADO A SALUD;CALI;VALLE DEL CAUCA;CREDITO 60 DIAS
CN1858;MED LAB OP AMBUL;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN1860;MED LAB OP AMBUL;CAICEDONIA/V;VALLE DEL CAUCA;CREDITO 30 DIAS
CN1861;ODONTO CENTRO ODONTO;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN1866;VETERINARIOS;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN1876;MED LAB OP AMBUL;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN1880;MED LAB OP AMBUL;PEREIRA/R;RISARALDA;CREDITO 30 DIAS
CN1885;DISTRIBUIDORES;CALI;VALLE DEL CAUCA;Contado
CN1888;MED LAB OP AMBUL;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN1890;DROG FARMACIA Y MISC;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN1898;MED LAB OP AMBUL;TULUA/V;VALLE DEL CAUCA;CREDITO 30 DIAS 3%
CN1906;OCASION PACIEN PARTI;CALI;NULL;Contado
CN1907;OCASION PACIEN PARTI;CALI;NULL;Contado
CN1910;MED LAB OP AMBUL;CALI;VALLE DEL CAUCA;CREDITO 60 DIAS, 30 DIAS 3%, CONTADO 5%
CN1912;ODONTO CENTRO ODONTO;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN1915;MED LAB OP AMBUL;CALI;NULL;CREDITO 30 DIAS
CN1922;MED LAB OP AMBUL;CALI;VALLE DEL CAUCA;Contado
CN1924;CLINICAS PRIVADAS;CALI;VALLE DEL CAUCA;Contado
CN1938;CLINICAS PUBLICAS;OBANDO/V;VALLE DEL CAUCA;CREDITO 30 DIAS
CN1940;BELLEZA Y ESTETICA;CALI;VALLE DEL CAUCA;Contado
CN1944;DROG FARMACIA Y MISC;CALI;VALLE DEL CAUCA;Contado
CN1945;NO DEDICADO A SALUD;CALI;VALLE DEL CAUCA;CREDITO 60 DIAS - 30 DIAS 3%
CN1964;VETERINARIOS;CALI;VALLE DEL CAUCA;Contado
CN1968;DROG FARMACIA Y MISC;TULUA/V;VALLE DEL CAUCA;CREDITO 30 DIAS 5%
CN1969;VETERINARIOS;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN1983;DROG FARMACIA Y MISC;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN1988;VETERINARIOS;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN2012;DROG FARMACIA Y MISC;VILLAGORGONA/V;VALLE DEL CAUCA;CREDITO 30 DIAS 5%
CN2021;DISTRIBUIDORES;BUGA/V;VALLE DEL CAUCA;CREDITO 30 DIAS
CN2024;CLINICAS PRIVADAS;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS 5%
CN2030;DISTRIBUIDORES;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS 5%
CN2032;MED LAB OP AMBUL;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN2039;MED LAB OP AMBUL;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN2040;DROG FARMACIA Y MISC;SANTANDER/C;CAUCA;Contado
CN2042;NO DEDICADO A SALUD;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN2043;MED LAB OP AMBUL;CALI;VALLE DEL CAUCA;Contado
CN2044;MED LAB OP AMBUL;CALI;VALLE DEL RIO CAUCA;CONTADO - CONTRA ENTREGA
CN2046;BELLEZA Y ESTETICA;CALI;VALLE DEL CAUCA;Contado
CN2050;CLINICAS PRIVADAS;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN2054;DISTRIBUIDORES;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS 5%
CN2065;MED LAB OP AMBUL;CALI;NULL;CREDITO 30 DIAS
CN2068;NO DEDICADO A SALUD;CALI;VALLE DEL CAUCA;Contado
CN2070;MED LAB OP AMBUL;PALMIRA/V;VALLE DEL CAUCA;CREDITO 30 DIAS
CN2074;MED LAB OP AMBUL;CALI;NULL;CREDITO 30 DIAS
CN2081;DISTRIBUIDORES;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN2082;ODONTO CENTRO ODONTO;BUENAVENTURA;VALLE DEL CAUCA;CREDITO 30 DIAS
CN2086;VETERINARIOS;CALI;NULL;CREDITO 30 DIAS
CN2087;CLINICAS PRIVADAS;LA VICTORIA/V;VALLE DEL CAUCA;CREDITO 30 DIAS
CN2099;DROG FARMACIA Y MISC;CALI;VALLE DEL CAUCA;Contado
CN2102;CLINICAS PRIVADAS;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN2103;CLINICAS PRIVADAS;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN2106;DROG FARMACIA Y MISC;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN2111;DROG FARMACIA Y MISC;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS 5%
CN2114;MED LAB OP AMBUL;ROLDANILLO/V;VALLE DEL CAUCA;CREDITO 30 DIAS
CN2115;CLINICAS PRIVADAS;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN2116;DROG FARMACIA Y MISC;POPAYAN/C;CAUCA;CONTADO 5%
CN2124;MED LAB OP AMBUL;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN2131;CLINICAS PRIVADAS;CALI;VALLE DEL CAUCA;CREDITO 90 DIAS, 60 DIAS 3%, 30 DIAS 5%
CN2134;NO DEDICADO A SALUD;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN2144;VETERINARIOS;CALI;NULL;Contado
CN2151;NO DEDICADO A SALUD;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN2153;DISTRIBUIDORES;PALMIRA/V;VALLE DEL CAUCA;Contado
CN2158;ODONTO CENTRO ODONTO;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN2159;DISTRIBUIDORES;CALI;VALLE DEL CAUCA;Contado
CN2160;DROG FARMACIA Y MISC;ZARZAL/V;VALLE DEL CAUCA;CREDITO 30 DIAS 5%
CN2161;ODONTO CENTRO ODONTO;PALMIRA/V;VALLE DEL CAUCA;CREDITO 30 DIAS
CN2162;CLINICAS PRIVADAS;PALMIRA/V;VALLE DEL CAUCA;CREDITO 60 DIAS
CN2172;MED LAB OP AMBUL;CALI;VALLE DEL CAUCA;Contado
CN2178;VETERINARIOS;BUGA/V;VALLE DEL CAUCA;CREDITO 30 DIAS
CN2180;NO DEDICADO A SALUD;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN2187;MED LAB OP AMBUL;BUENAVENTURA;VALLE DEL CAUCA;Contado
CN2197;ODONTO CENTRO ODONTO;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN2210;DISTRIBUIDORES;TULUA/V;VALLE DEL CAUCA;CREDITO 30 DIAS
CN2213;DROG FARMACIA Y MISC;CALI;NULL;Contado
CN2219;CLINICAS PRIVADAS;PALMIRA/V;VALLE DEL CAUCA;CREDITO 30 DIAS
CN2220;CLINICAS PRIVADAS;CALI;VALLE DEL CAUCA;CREDITO 60 DIAS
CN2222;VETERINARIOS;ROLDANILLO/V;VALLE DEL CAUCA;CREDITO 30 DIAS
CN2226;CLINICAS PRIVADAS;DAGUA/V;VALLE DEL CAUCA;CREDITO 30 DIAS
CN2227;DROG FARMACIA Y MISC;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN2232;CLINICAS PRIVADAS;BUENAVENTURA;VALLE DEL CAUCA;Contado
CN2234;MED LAB OP AMBUL;BUENAVENTURA;VALLE DEL CAUCA;CREDITO 30 DIAS
CN2238;ODONTO CENTRO ODONTO;CALI;VALLE DEL CAUCA;Contado
CN2239;ODONTO CENTRO ODONTO;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN2244;DISTRIBUIDORES;CALI;VALLE DEL CAUCA;Contado
CN2245;ODONTO CENTRO ODONTO;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN2258;CLINICAS PRIVADAS;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN2261;ODONTO CENTRO ODONTO;CALI;VALLE DEL CAUCA;Contado
CN2268;DISTRIBUIDORES;POPAYAN/C;VALLE DEL CAUCA;CREDITO 30 DIAS
CN2270;MED LAB OP AMBUL;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN2275;DISTRIBUIDORES;PASTO/N;NARINO;CREDITO 30 DIAS
CN2276;MED LAB OP AMBUL;CALI;VALLE DEL CAUCA;Contado
CN2277;DROG FARMACIA Y MISC;CANDELARIA/V;VALLE DEL CAUCA;CREDITO 30 DIAS 5%
CN2279;CLINICAS PRIVADAS;ARMENIA/Q;QUINDIO;Contado
CN2280;CLINICAS PRIVADAS;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS 3%, CONTADO 5%
CN2282;MED LAB OP AMBUL;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN2298;VETERINARIOS;CALI;VALLE DEL CAUCA;CREDITO AGROINDUSTRIA
CN2305;DROG FARMACIA Y MISC;SANTANDER/C;CAUCA;CREDITO 30 DIAS
CN2310;ODONTO CENTRO ODONTO;CALI;VALLE DEL CAUCA;Contado
CN2322;CLINICAS PRIVADAS;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN2328;DROG FARMACIA Y MISC;CALI;VALLE DEL CAUCA;Contado
CN2336;ODONTO CENTRO ODONTO;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN2337;DROG FARMACIA Y MISC;CALI;VALLE DEL CAUCA;Contado
CN2346;MED LAB OP AMBUL;CALI;VALLE DEL CAUCA;Contado
CN2347;DROG FARMACIA Y MISC;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN2350;DISTRIBUIDORES;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS 5%
CN2352;DISTRIBUIDORES;CALI;VALLE DEL CAUCA;CREDITO 60 DIAS
CN2355;CLINICAS PRIVADAS;PASTO/N;NULL;Contado
CN2359;CLINICAS PUBLICAS;PALMIRA/V;VALLE DEL CAUCA;CONTADO - CONTRA ENTREGA
CN2374;DROG FARMACIA Y MISC;CALI;NULL;CREDITO 30 DIAS
CN2376;MED LAB OP AMBUL;CALI;NULL;CREDITO 30 DIAS 3%, CONTADO 5%
CN2378;MED LAB OP AMBUL;SANTANDER/C;VALLE DEL CAUCA;CREDITO 30 DIAS
CN2396;CLINICAS PRIVADAS;CALI;VALLE DEL CAUCA;Contado
CN2407;NO DEDICADO A SALUD;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN2409;CLINICAS PRIVADAS;SEVILLA/V;VALLE DEL CAUCA;CREDITO 30 DIAS
CN2414;DROG FARMACIA Y MISC;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS 5%
CN2420;DROG FARMACIA Y MISC;CALI;NULL;Contado
CN2422;DROG FARMACIA Y MISC;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS 5%
CN2424;VETERINARIOS;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN2449;CLINICAS PRIVADAS;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS 3%
CN2452;CLINICAS PRIVADAS;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS 5%
CN2453;DROG FARMACIA Y MISC;CALI;VALLE DEL CAUCA;Contado
CN2458;DROG FARMACIA Y MISC;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN2462;VETERINARIOS;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN2489;NO DEDICADO A SALUD;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN2490;NO DEDICADO A SALUD;CALI;VALLE DEL CAUCA;Contado
CN2493;CLINICAS PRIVADAS;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN2498;VETERINARIOS;CALI;VALLE DEL CAUCA;Contado
CN2500;NO DEDICADO A SALUD;CALI;VALLE DEL CAUCA;Contado
CN2506;CLINICAS PRIVADAS;TULUA/V;VALLE DEL CAUCA;CREDITO 30 DIAS
CN2514;CLINICAS PRIVADAS;PALMIRA/V;VALLE DEL CAUCA;Contado
cn2520;MED LAB OP AMBUL;BUENAVENTURA;NULL;Contado
CN2526;CLINICAS PRIVADAS;PEREIRA/R;RISARALDA;CREDITO 60 DIAS
CN2528;DROG FARMACIA Y MISC;CALI;VALLE DEL CAUCA;CONTADO - CONTRA ENTREGA
CN2532;MED LAB OP AMBUL;CALI;VALLE DEL CAUCA;Contado
CN2536;DROG FARMACIA Y MISC;GUACARI/V;VALLE DEL CAUCA;Contado
CN2539;VETERINARIOS;CALI;VALLE DEL CAUCA;Contado
CN2541;CLINICAS PRIVADAS;PEREIRA/R;RISARALDA;Contado
CN2544;MED LAB OP AMBUL;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN2548;NO DEDICADO A SALUD;BUGA/V;VALLE DEL CAUCA;CREDITO 30 DIAS 5%
CN2553;DROG FARMACIA Y MISC;AMAIME/V;VALLE DEL CAUCA;CREDITO 30 DIAS
CN2557;DROG FARMACIA Y MISC;PALMIRA/V;VALLE DEL CAUCA;CREDITO 30 DIAS
CN2561;DROG FARMACIA Y MISC;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN2568;VETERINARIOS;BUGA/V;VALLE DEL CAUCA;CREDITO 30 DIAS 3%, CONTADO 5%
CN2569;NO DEDICADO A SALUD;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS 3%, CONTADO 5%
CN2571;CLINICAS PRIVADAS;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS 3%, CONTADO 5%
CN2573;DROG FARMACIA Y MISC;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS 5%
CN2576;DROG FARMACIA Y MISC;CALI;VALLE DEL CAUCA;Contado
CN2578;VETERINARIOS;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN2581;DROG FARMACIA Y MISC;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN2584;ODONTO CENTRO ODONTO;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN2589;NO DEDICADO A SALUD;CALI;VALLE DEL CAUCA;Contado
CN2598;DROG FARMACIA Y MISC;JAMUNDI/V;VALLE DEL CAUCA;CREDITO 30 DIAS
CN2603;DROG FARMACIA Y MISC;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN2604;DROG FARMACIA Y MISC;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS 5%
CN2605;DROG FARMACIA Y MISC;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN2615;CLINICAS PRIVADAS;CALI;VALLE DEL CAUCA;CREDITO 90 DIAS, 30 DIAS 3%, CONTADO 5%
CN2623;CLINICAS PRIVADAS;CALI;VALLE DEL CAUCA;Contado
CN2645;DISTRIBUIDORES;CALI;VALLE DEL CAUCA;Contado
CN2659;MED LAB OP AMBUL;CALI;VALLE DEL CAUCA;Contado
CN2668;NO DEDICADO A SALUD;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN2678;MED LAB OP AMBUL;CALI;VALLE DEL CAUCA;Contado
CN2682;ODONTO CENTRO ODONTO;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN2699;MED LAB OP AMBUL;PALMIRA/V;VALLE DEL CAUCA;CREDITO 30 DIAS 3%, CONTADO 5%
CN2702;MED LAB OP AMBUL;ROLDANILLO/V;VALLE DEL CAUCA;CREDITO 30 DIAS
CN2705;MED LAB OP AMBUL;CARTAGO/V;VALLE DEL CAUCA;CREDITO 30 DIAS
CN2707;CLINICAS PUBLICAS;POPAYAN/C;VALLE DEL CAUCA;CREDITO 30 DIAS
CN2708;CLINICAS PRIVADAS;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN2711;NO DEDICADO A SALUD;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN2724;NO DEDICADO A SALUD;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN2727;NO DEDICADO A SALUD;CALI;NULL;CREDITO 30 DIAS
CN2729;CLINICAS PUBLICAS;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN2732;DROG FARMACIA Y MISC;CALI;NULL;CREDITO 30 DIAS 5%
CN2739;ODONTO CENTRO ODONTO;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN2753;DROG FARMACIA Y MISC;CALI;VALLE DEL CAUCA;Contado
CN2769;VETERINARIOS;JAMUNDI;VALLE DEL CAUCA;Contado
CN2772;MED LAB OP AMBUL;SANTANDER/C;CAUCA;CONTADO - CONTRA ENTREGA
CN2777;MED LAB OP AMBUL;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN2778;DISTRIBUIDORES;CALI;VALLE DEL CAUCA;Contado
CN2784;CLINICAS PUBLICAS;MANIZALES/CALDAS;NULL;CONTADO - CONTRA ENTREGA
CN2786;MED LAB OP AMBUL;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN2788;MED LAB OP AMBUL;SANTANDER/C;VALLE DEL CAUCA;CREDITO 30 DIAS
CN2791;MED LAB OP AMBUL;CALI;VALLE DEL CAUCA;Contado
CN2798;ODONTO CENTRO ODONTO;CALI;VALLE DEL CAUCA;Contado
CN2805;DISTRIBUIDORES;CALI;NULL;Contado
CN2808;CLINICAS PRIVADAS;PUERTO TEJADA/C;VALLE DEL CAUCA;CREDITO 60 DIAS
CN2809;DISTRIBUIDORES;CALI;VALLE DEL CAUCA;Contado
CN2810;DROG FARMACIA Y MISC;ANDALUCIA/V;NULL;Contado
CN2814;MED LAB OP AMBUL;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN2815;MED LAB OP AMBUL;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
